timestamp,ax,ay,az,gx,gy,gz
4129988,0.7751,-0.3536,0.5811,46.4478,-8.1787,66.8335
4130008,0.6251,-0.3838,0.5592,41.4429,-3.479,64.1479
4130028,0.4991,-0.3496,0.4694,34.729,-3.1738,62.8052
4130048,0.3116,-0.292,0.4368,31.25,-3.7842,59.5703
4130071,0.1986,-0.3049,0.4015,23.0713,-1.1597,56.3965
4130091,0.3552,-0.2949,0.3369,27.9541,-0.8545,48.0347
4130111,0.344,-0.3102,0.3202,38.6963,-6.3477,37.7808
4130131,0.1282,-0.3818,0.3347,33.5083,-8.0566,26.8555
4130151,0.0272,-0.2831,0.2902,2.8076,7.019,20.9351
4130173,0.0078,-0.3185,0.5825,-57.9224,15.564,17.0288
4130193,1.0026,-0.4165,-0.0577,-135.0098,34.79,12.6953
4130213,1.9141,0.5029,2.2161,-337.8296,93.8721,1.2817
4130233,0.6111,0.3418,0.8196,-96.9238,73.4253,-15.8081
4130253,1.0068,0.1694,0.7523,-107.3608,48.645,2.6245
4130273,0.7878,0.1835,0.7148,-101.6846,-0.9155,-18.9819
4130293,0.8865,0.3181,0.7858,-104.9805,25.3906,-18.4937
4130333,1.3259,0.2393,0.7533,-78.3691,-37.7808,-48.7671
4130356,1.3156,0.2738,0.6451,-66.4673,-26.3062,-42.6636
4130376,1.3613,0.2465,0.5612,-71.8384,-1.709,-44.9829
4130396,1.2916,0.3252,0.4521,-70.5566,4.3945,-47.3633
4130419,1.1007,0.345,0.3867,-66.8945,1.4648,-48.2788
4130439,0.7826,0.2499,0.3652,-51.3916,-5.8594,-48.7671
4130459,0.6688,0.2871,0.4075,-36.0107,-18.1885,-53.2227
4130482,0.4862,0.4236,0.4282,-4.6387,-21.1182,-51.0254
4130502,0.2484,0.3972,0.3943,29.9683,-33.9355,-43.7012
4130522,0.2272,0.4948,0.3348,56.3965,-44.5557,-42.9077
4130542,0.249,0.4958,0.3319,70.4346,-41.0156,-29.541
4130562,0.3553,0.2781,0.3169,78.3081,-32.5928,-18.9209
4130582,0.2134,0.0664,0.2058,75.0122,-0.9155,-14.7705
4130602,0.1117,0.0432,0.264,78.5522,10.2539,-7.6294
4130622,0.8594,-0.2063,0.1898,61.4014,35.1562,3.418
4130642,1.3055,-0.2404,1.1497,-30.7617,79.895,6.7139
4130662,1.0387,-0.4376,0.9855,32.2876,84.2896,0.061
4130682,1.0287,-0.2389,0.8917,67.3218,9.7046,33.02
4130703,1.1455,-0.3811,0.597,69.7021,-39.856,31.0669
4130723,0.8651,-0.3387,0.7061,91.0034,-56.6406,29.9683
4130743,1.1027,-0.3264,0.6709,95.3979,-14.4043,28.1982
4130766,1.2596,-0.3678,0.7966,79.7729,-28.8086,40.6494
4130786,1.2579,-0.4482,0.7256,67.4438,-26.1841,48.5229
4130807,1.1755,-0.4321,0.6726,64.8193,-24.1699,51.6968
4130827,1.0254,-0.3583,0.5857,64.4531,-19.5312,55.481
4130847,0.8645,-0.3326,0.5175,62.1948,-8.4839,64.9414
4130869,0.6837,-0.3502,0.5139,57.8613,-3.7842,66.3452
4130889,0.6053,-0.3765,0.5585,47.3633,-4.0894,63.9038
4130909,0.2731,-0.4503,0.5314,41.9922,-3.7842,60.4248
4130929,0.1609,-0.4589,0.4043,41.748,-5.4321,58.0444
4130952,0.3434,-0.3459,0.3821,29.7241,-8.3008,42.8467
4130972,0.4906,-0.3009,0.3019,17.0898,-10.0098,27.1606
4130992,0.2749,-0.2881,0.3019,10.6812,-15.9302,19.3481
4131012,0.0341,-0.1992,0.2391,-6.1646,-13.2446,13.0005
4131032,0.0919,-0.1237,0.3495,-58.4717,13.4888,10.9253
4131052,0.5168,-0.0931,0.3677,-98.2056,22.8882,11.8408
