timestamp,ax,ay,az,gx,gy,gz
573893,0.9487,0.1772,0.2527,-29.6631,9.0942,-23.1934
573916,0.9069,0.1703,0.225,-27.8931,2.5024,-20.752
573937,0.8497,0.1458,0.2091,-26.123,-5.4932,-20.0806
573957,0.7692,0.1433,0.1899,-23.5596,-2.1362,-16.8457
573977,0.7415,0.1276,0.1859,-18.9209,-1.8311,-15.564
573997,0.7224,0.1057,0.1777,-11.5356,-8.667,-16.6626
574017,0.6836,0.0725,0.1794,-8.1177,-11.2305,-15.1978
574037,0.6965,0.0895,0.1779,-7.2632,-11.5356,-12.146
574078,0.7565,0.0778,0.2019,-6.0425,-9.7656,-9.0942
574098,0.7827,0.0809,0.1996,-5.0659,-8.3008,-6.0425
574119,0.8776,0.0852,0.2238,-3.2959,-6.6528,-4.6387
574139,0.9359,0.0922,0.226,-0.4883,-4.6387,-5.249
574159,1.0382,0.1018,0.2223,0,-2.0142,-5.188
574219,1.1506,0.0549,0.2426,5.3101,-5.3101,-8.4839
574239,1.1016,0.0585,0.3057,8.1787,-11.7188,-12.3291
574259,1.2153,0.037,0.3439,6.5308,-5.7373,-10.3149
