timestamp,ax,ay,az,gx,gy,gz
3431187,-0.0238,0.3352,0.7039,107.4219,16.2354,21.4233
3431207,0.5842,0.0062,0.5135,56.0303,74.1577,33.3862
3431227,2.0867,-0.5571,1.1803,36.5601,118.7744,27.9541
3431247,1.0566,-0.3643,0.7007,45.166,-2.7466,31.5552
3431267,1.361,-0.3561,0.6676,78.0029,-4.6387,24.7192
3431287,0.9329,-0.5548,0.5159,82.9468,-44.9829,27.9541
3431307,0.9265,-0.4752,0.5098,88.9893,-30.1514,30.4565
3431327,1.4517,-0.3303,0.6779,83.5571,-18.2495,34.3628
3431347,1.5029,-0.4187,0.5997,80.3223,-23.9258,47.1802
3431387,1.3433,-0.3586,0.5765,97.7173,-11.9019,64.209
3431407,1.0747,-0.3994,0.4985,95.8862,2.8076,71.8994
3431427,0.8378,-0.4285,0.4991,90.3931,2.9907,73.5474
3431448,0.5636,-0.3575,0.442,83.6182,-6.4087,70.0684
3431468,0.3101,-0.3007,0.3398,65.1855,-26.3062,72.5708
3431488,0.0918,-0.2997,0.2947,57.0068,-53.1616,76.8433
3431508,0.1879,-0.4397,0.1642,51.2695,-54.9927,67.2607
3431528,-0.0105,-0.5541,-0.0931,38.7573,-16.1743,42.1143
3431548,-0.0985,-0.5255,0.0809,4.5166,12.085,23.6816
3431568,-0.1486,-0.5149,0.2776,-53.6499,17.2119,9.5215
3431588,0.166,-0.4517,0.4507,-103.7598,16.2354,-3.9673
3431608,0.8357,-0.3356,-0.0262,-130.6763,10.1318,-13.1226
3431628,2.8802,0.6818,1.5568,-289.3677,105.7739,-49.0112
3431648,0.5057,-0.0107,0.7367,-144.043,80.1392,-18.6157
3431668,1.155,-0.1582,0.5648,-122.7417,43.396,-5.9814
3431688,1.0804,0.2798,0.6587,-113.0981,54.3213,-8.9722
3431708,1.2946,0.2522,0.7139,-100.2197,3.2349,-17.7612
3431728,1.4718,0.108,0.6793,-86.0596,-60.791,-42.2363
3431749,1.5735,0.1572,0.6156,-86.5479,-53.1006,-37.2314
3431769,1.5488,0.1646,0.5548,-87.5244,-5.249,-50.1099
3431790,1.484,0.2594,0.5198,-83.252,8.2397,-55.6641
3431811,1.1963,0.2496,0.4606,-71.7773,16.7847,-59.6924
3431831,0.9657,0.2396,0.3588,-58.5938,10.7422,-62.0117
3431851,0.6501,0.2576,0.3507,-28.8086,-0.4883,-64.8804
3431871,0.4174,0.2473,0.3014,-4.6387,-61.8896,-64.7583
3431891,0.1068,0.2521,0.2277,24.353,-71.8994,-65.6128
3431911,0.0812,0.3157,0.1901,61.4624,-91.8579,-60.4248
3431931,0.0848,0.3434,0.0673,45.2271,-70.9229,-44.9829
3431951,0.0391,0.3625,0.0751,55.9692,-34.9121,-29.4189
3431971,0.1007,0.3485,0.2748,64.5142,-26.7334,-12.146
3431991,0.3528,0.3116,0.4508,77.9419,26.062,13.1226
3432011,1.3618,-0.3677,0.5157,46.6309,58.5327,32.1655
3432031,1.074,-0.2916,1.2954,73.1812,137.9395,33.5693
3432051,0.7332,-0.2781,0.6453,61.6455,21.3013,40.5273
3432072,1.1764,-0.3712,0.449,81.665,-10.2539,18.2495
3432092,1.0436,-0.5382,0.4937,81.1768,-40.5884,32.3486
3432113,1.2052,-0.5127,0.4908,75.5005,-72.0215,30.6396
3432134,1.4551,-0.4259,0.6576,65.8569,-41.3818,37.4146
3432154,1.4905,-0.454,0.6726,65.0635,-48.2788,50.6592
3432174,1.4015,-0.3339,0.6659,75.3174,-23.1934,58.7769
3432195,1.1542,-0.3982,0.578,75.4395,-6.0425,68.9087
3432215,0.9369,-0.4692,0.4833,66.9556,11.1084,77.8809
3432237,0.7018,-0.4539,0.4675,59.6924,10.8643,74.0967
3432257,0.5131,-0.375,0.4408,56.3965,-0.1221,68.9087
3432281,0.1289,-0.0793,0.2565,52.4292,-11.6577,63.2324
3432301,-0.0891,-0.2052,0.2819,27.5269,-52.6123,69.9463
3432322,-0.0768,-0.4279,0.2262,3.6011,-63.6597,72.0825
3432342,-0.0631,-0.5078,0.2308,-18.0054,-41.4429,50.415
3432362,-0.1101,-0.528,0.0953,-34.1797,8.728,24.231
3432382,-0.0027,-0.4642,0.5085,-79.7119,62.2559,-0.4883
3432403,0.5304,-0.5178,0.5184,-142.2119,81.665,-19.104
3432423,2.7074,0.5146,1.3043,-73.3643,119.751,-65.8569
3432443,0.058,-0.4036,0.3048,-18.4937,4.4556,-31.7383
3432463,1.1077,-0.0598,0.6896,-79.6509,27.0996,21.3013
3432483,1.1,0.0486,0.4174,-88.8672,22.2778,10.5591
3432503,0.9644,0.113,0.4214,-109.6802,14.2212,-20.2637
3432524,1.6837,-0.1594,0.5531,-107.605,-8.728,-19.104
3432544,1.6469,-0.0002,0.5582,-87.0361,-69.3359,-41.5649
3432564,1.5533,0.0751,0.5557,-79.7729,-27.5879,-49.0723
